"中升（大连）集团有限公司","","9"
"百度集团","bidu,baidu, inc","9"
"鞍钢股份有限公司","anggy,angang steel co.,ltd","9"
"铜陵有色金属集团股份有限公司","","9"
"中国中煤能源股份有限公司","ccozy,china coal energy co.,ltd","9"
"重庆长安汽车股份有限公司","","9"
"上海电气集团股份有限公司","","9"
"华电国际电力股份有限公司","","9"
"四川长虹电器股份有限公司","","9"
"湖南华菱钢铁股份有限公司","","9"
"中国国际海运集装箱（集团）股份有限公司","","9"
"招商局蛇口工业区控股股份有限公司","","9"
"安徽海螺水泥股份有限公司","ahchy,anhui conch cement co.,ltd","9"
"苏美达股份有限公司","","9"
"九州通医药集团股份有限公司","","9"
"上海钢联电子商务股份有限公司","","9"
"马鞍山钢铁股份有限公司","maanf,maanshan iron &amp; steel co.,ltd","9"
"广州唯品会信息科技有限公司","vips,vipshop holdings,ltd","9"
"中国外运股份有限公司","","9"
"重庆龙湖地产发展有限公司","","9"
"广州汽车集团股份有限公司","","9"
"国美电器控股有限公司","","9"
"顺丰控股股份有限公司","","9"
"荣盛石化股份有限公司","","9"
"庞大汽贸集团股份有限公司","","9"
"世茂房地产控股有限公司","","9"
"深圳市怡亚通供应链股份有限公司","","9"
"内蒙古伊利实业集团股份有限公司","","9"
"山西太钢不锈钢股份有限公司","","9"
"华夏银行股份有限公司","","9"
"融创中国控股有限公司","","9"
"大唐国际发电股份有限公司","dipgy,datang international power generation co.,ltd","9"
"恒逸石化股份有限公司","","9"
"北京金隅集团股份有限公司","","9"
"华润电力控股有限公司","","9"
"新希望六和股份有限公司","","9"
"中化国际（控股）股份有限公司","","9"
"神州数码集团股份有限公司","","9"
"深圳市飞马国际供应链股份有限公司","","9"
"贵州茅台酒股份有限公司","","9"
"北京首钢股份有限公司","","9"
"内蒙古蒙牛乳业（集团）股份有限公司","","9"
"海南航空控股股份有限公司","","9"
"国电电力发展股份有限公司","","9"
"华夏幸福基业股份有限公司","","9"
"广州富力地产股份有限公司","","9"
"五矿发展股份有限公司","","9"
"永辉超市股份有限公司","","9"
"中国化学工程股份有限公司","","9"
"云南铜业股份有限公司","","9"
"深圳市爱施德股份有限公司","","9"
"白银有色集团股份有限公司","","9"
"云南云天化股份有限公司","","9"
"温氏食品集团股份有限公司","","9"
"大秦铁路股份有限公司","","9"
