"计算机应用技术","14103","7"
"信息与通信工程类","14200","7"
"信号与信息处理","14202","7"
"艺术类","20100","7"
"美术史","20101","7"
"美术学","20102","7"
"录音艺术","20103","7"
"鞋类设计工艺","20104","7"
"摄影","20105","7"
"人物形象设计","20106","7"
"室内设计","20107","7"
"视觉艺术","20108","7"
"视觉传达设计","20109","7"
"舞蹈学","20110","7"
"舞蹈编导","20111","7"
"戏曲舞台设计","20112","7"
"戏曲表演","20113","7"
"戏文","20114","7"
"戏剧学","20115","7"
"戏剧影视美术设计","20116","7"
"戏剧影视文学","20117","7"
"网络动画设计","20118","7"
"游戏与动漫设计","20119","7"
"音乐学","20120","7"
"音乐表演","20121","7"
"音乐工程系","20123","7"
"音乐教育系","20124","7"
"音乐剧","20125","7"
"艺术设计学","20127","7"
"艺术设计","20130","7"
"艺术史论","20134","7"
"艺术学","20135","7"
"艺术管理系","20136","7"
"影视文学","20137","7"
"影视戏曲表演","20138","7"
"影视学","20139","7"
"园艺","20140","7"
"平面广告设计","20141","7"
"表演","20142","7"
"播音与主持艺术","20143","7"
"电脑艺术设计","20144","7"
"雕塑","20146","7"
"导演","20147","7"
"动画","20148","7"
"纺织品装饰艺术设计","20149","7"
"服装设计","20150","7"
"服装表演","20161","7"
"服装工艺技术","20162","7"
"广播电视编导","20163","7"
"广告设计与制作","20164","7"
"广告学","20165","7"
"国画","20166","7"
"国际艺术设计","20167","7"
"国际服装表演与设计","20168","7"
"古典文献","20169","7"
"工艺美术","20170","7"
"绘画","20172","7"
"环境艺术设计","20173","7"
"计算机图形图像制作","20174","7"
"计算机平面设计","20175","7"
"装潢艺术设计","20176","7"
"作曲与作曲技术理论","20177","7"
"设计艺术学","20180","7"
"戏剧戏曲学","20181","7"
"电影学","20182","7"
"广播电视艺术学","20183","7"
"旅游商务英语","20201","7"
"美国班","20202","7"
"蒙古语","20203","7"
"蒙古语言文学","20204","7"
"缅甸语","20205","7"
"瑞典语","20206","7"
"商务日语","20207","7"
"商务英语","20209","7"
"日语","20212","7"
