"中国铝业股份有限公司","中国铝业股份","9"
"中国太平保险控股有限公司","","9"
"厦门国贸集团股份有限公司","厦门国贸,厦门国贸集团","9"
"广汇汽车服务集团股份公司","广汇汽车,广汇汽车服务","9"
"华能国际电力股份有限公司","华能国际,华能电力","9"
"潍柴动力股份有限公司","潍柴,潍柴动力","9"
"兖州煤业股份有限公司","兖州煤业","9"
"万洲国际有限公司","万洲国际","9"
"珠海格力电器股份有限公司","格力,格力电器","9"
"华润医药集团有限公司","华润医药","9"
"保利房地产（集团）股份有限公司","保利地产","9"
"新华人寿保险股份有限公司","新华保险","9"
"上海建工集团股份有限公司","上海建工,上海建工集团","9"
"北京汽车股份有限公司","北京汽车","9"
"上海医药集团股份有限公司","上海医药","9"
"中国华融资产管理股份有限公司","中国华融","9"
"中国建材股份有限公司","中国建材,中国建材股份","9"
"中国南方航空股份有限公司","南方航空,南航","9"
"东风汽车集团股份有限公司","","9"
"中国国际航空股份有限公司","中国国航,国航","9"
"中国信达资产管理股份有限公司","中国信达","9"
"tcl集团股份有限公司","tcl集团","9"
"中国航油（新加坡）股份有限公司","","9"
"中国再保险（集团）股份有限公司","中再集团,中国再保险","9"
"河钢股份有限公司","河钢股份","9"
"中兴通讯股份有限公司","中兴通讯","9"
"比亚迪股份有限公司","比亚迪","9"
"华润置地有限公司","华润置地","9"
"中国东方航空股份有限公司","东方航空,中国东方航空","9"
"远大产业控股股份有限公司","远大控股","9"
"长城汽车股份有限公司","长城汽车,长城汽车公司","9"
"中国通信服务股份有限公司","中国通信服务","9"
"紫金矿业集团股份有限公司","紫金矿业","9"
"京东方科技集团股份有限公司","京东方,京东方a","9"
"山东宏桥新型材料有限公司","","9"
"吉利汽车控股有限公司","吉利汽车控股","9"
"中国光大银行股份有限公司","中国光大银行,光大银行","9"
"中远海运控股股份有限公司","中远海控","9"
"昆仑能源有限公司","昆仑能源","9"
"复星国际有限公司","复星国际","9"
"中升（大连）集团有限公司","中升控股,中升集团","9"
"百度集团","百度","9"
"鞍钢股份有限公司","鞍钢,鞍钢股份","9"
"铜陵有色金属集团股份有限公司","铜陵有色","9"
"中国中煤能源股份有限公司","中煤股份,中煤能源","9"
"重庆长安汽车股份有限公司","重庆长安汽车,长安汽车","9"
"上海电气集团股份有限公司","上海电气","9"
"华电国际电力股份有限公司","华电国际,华电国际电力","9"
"四川长虹电器股份有限公司","四川长虹,长虹","9"
"湖南华菱钢铁股份有限公司","华菱钢铁,湖南华菱钢铁","9"
"中国国际海运集装箱（集团）股份有限公司","中集集团","9"
"招商局蛇口工业区控股股份有限公司","招商蛇口","9"
"安徽海螺水泥股份有限公司","安徽海螺,海螺水泥","9"
"苏美达股份有限公司","常林,苏美达","9"
"九州通医药集团股份有限公司","九州通,九州通医药","9"
"上海钢联电子商务股份有限公司","上海钢联,上海钢联电子商务","9"
"马鞍山钢铁股份有限公司","马鞍山钢,马鞍山钢铁","9"
"广州唯品会信息科技有限公司","唯品会","9"
"中国外运股份有限公司","中国外运","9"
"重庆龙湖地产发展有限公司","龙湖地产,龙湖集团","9"
"广州汽车集团股份有限公司","广汽集团","9"
"国美电器控股有限公司","国美电器","9"
"顺丰控股股份有限公司","顺丰控股","9"
"荣盛石化股份有限公司","荣盛石化","9"
"庞大汽贸集团股份有限公司","庞大汽贸集团,庞大集团","9"
"世茂房地产控股有限公司","世茂房地产,世茂房地产控股","9"
"深圳市怡亚通供应链股份有限公司","怡亚通","9"
"内蒙古伊利实业集团股份有限公司","伊利股份,伊利集团","9"
"山西太钢不锈钢股份有限公司","太钢,太钢不锈","9"
"华夏银行股份有限公司","华夏银行","9"
"融创中国控股有限公司","融创中国","9"
"大唐国际发电股份有限公司","大唐发电,大唐国际发电","9"
"恒逸石化股份有限公司","恒逸石化","9"
"北京金隅集团股份有限公司","北京金隅,金隅集团","9"
"华润电力控股有限公司","华润电力,华润电力控股","9"
"新希望六和股份有限公司","新希望,新希望六和","9"
"中化国际（控股）股份有限公司","中化国际","9"
"神州数码集团股份有限公司","神州数码,神州数码集团","9"
"深圳市飞马国际供应链股份有限公司","飞马国际","9"
"贵州茅台酒股份有限公司","贵州茅台,贵州茅台酒","9"
"北京首钢股份有限公司","北京首钢,首钢股份","9"
"内蒙古蒙牛乳业（集团）股份有限公司","蒙牛乳业,蒙牛集团","9"
"海南航空控股股份有限公司","海南航空,海航控股","9"
"国电电力发展股份有限公司","国电电力,国电电力发展","9"
"华夏幸福基业股份有限公司","华夏幸福","9"
"广州富力地产股份有限公司","富力地产","9"
"五矿发展股份有限公司","五矿发展","9"
"永辉超市股份有限公司","永辉超市","9"
"中国化学工程股份有限公司","中国化学","9"
"云南铜业股份有限公司","云南铜业","9"
"深圳市爱施德股份有限公司","深圳市爱施德,爱施德","9"
"白银有色集团股份有限公司","白银有色,白银有色集团","9"
"云南云天化股份有限公司","云南云天化,云天化","9"
"温氏食品集团股份有限公司","广东温氏食品集团,温氏股份","9"
"大秦铁路股份有限公司","大秦铁路","9"
"中国重型汽车集团","中国重汽","9"
"中国石油集团工程股份有限公司","中国石油集团工程,中油工程","9"
"网易集团","网易公司","9"
"内蒙古包钢钢联股份有限公司","内蒙古包钢钢联,包钢股份","9"
"天茂实业集团股份有限公司","天茂集团","9"
"万华化学集团股份有限公司","万华化学","9"
"北汽福田汽车股份有限公司","北汽福田汽车,福田汽车","9"
"雅居乐地产置业有限公司","雅居乐,雅居乐集团","9"
"浙江浙能电力股份有限公司","浙江浙能电力,浙能电力","9"
"山东黄金矿业股份有限公司","山东黄金,山东黄金矿业","9"
"陕西煤业股份有限公司","陕西煤业","9"
"北京银行股份有限公司","北京银行","9"
"国机汽车股份有限公司","国机汽车","9"
"中国长江电力股份有限公司","长江电力","9"
"厦门信达股份有限公司","厦门信达","9"
"新余钢铁股份有限公司","新余股份,新钢股份","9"
"北京控股有限公司","北京控股","9"
"安徽江淮汽车集团股份有限公司","江淮汽车","9"
"中石化石油工程技术服务股份有限公司","中石化油服,中石化石油工程技术服务","9"
"浙商中拓集团股份有限公司","浙商中拓,浙商中拓集团","9"
"新奥能源控股有限公司","新奥能源,新奥能源控股","9"
"山东钢铁股份有限公司","山东钢铁","9"
"上海百联集团股份有限公司","百联股份,百联集团","9"
"远洋集团控股有限公司","远洋","9"
"玖龙纸业（控股）有限公司","玖龙纸业","9"
"中国广核电力股份有限公司","中广核电力","9"
"中国核工业建设股份有限公司","中国核建","9"
"重庆建工集团股份有限公司","重庆建工,重庆建工集团","9"
"大昌行集团有限公司","大昌行集团","9"
"上海华谊集团股份有限公司","上海华谊集团,华谊集团","9"
"中信证券股份有限公司","中信证券","9"
"深圳华侨城股份有限公司","华侨城,华侨城a","9"
"绿城中国控股有限公司","绿城中国,绿城中国控股","9"
"杭州海康威视数字技术股份有限公司","海康威视","9"
"柳州钢铁股份有限公司","柳州钢铁,柳钢股份","9"
"中国东方集团控股有限公司","中国东方,中国东方集团","9"
"新兴铸管股份有限公司","新兴铸管","9"
"河北建设集团股份有限公司","河北建设","9"
"新疆中泰化学股份有限公司","中泰化学","9"
"甘肃酒钢集团宏兴钢铁股份有限公司","甘肃酒钢集团宏兴钢铁,酒钢宏兴","9"
"山煤国际能源集团股份有限公司","山煤国际,山煤国际能源集团","9"
"新城控股集团股份有限公司","新城控股","9"
"本钢板材股份有限公司","本钢板材","9"
"老凤祥股份有限公司","老凤祥","9"
"天音通信控股股份有限公司","天音控股,天音通信","9"
"紫光股份有限公司","紫光股份","9"
"中国船舶重工股份有限公司","中国船舶重工,中国重工","9"
